,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,wTargetMeanLDA,wTargetCovLDA,tPropLDA,tPropQDA,AccLDAInd,tIndL,AccLDAProp,tCLPropL,AccLDALiu,AccLDAVidovic,AccQDAInd,tIndQ,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic
40,30,"(1,)",1,1,0.6120727914755192,0.5,0.5955759275932511,0.5,25.194989442825317,34.24805521965027,0.8150136573419987,0.0006580673908349697,0.9056230573608364,0.000643326758529952,0.9324667985306584,0.7983422812470566,0.8071960064048225,0.0009552572388158092,0.9666572478101159,0.0009621421170456998,0.9382123010266553,0.7970236413299425
41,30,"(1, 2)",2,1,0.7329109116171251,0.6374753674848448,0.7317647064123823,0.6377856571161085,26.935616731643677,36.5371413230896,0.9067533201469342,0.0006572143656728946,0.96543279645851,0.000648988217320316,0.9661863049825751,0.8411980785532637,0.982763492512009,0.0010903959749467384,0.9905811434491852,0.0010183522444587873,0.9494207403221249,0.8320617876989733
42,30,"(1, 2, 3)",3,1,0.8389080267409268,0.7620425961899208,0.8234950139195064,0.7596444441595741,24.898198127746582,37.459593772888184,0.9771121785815202,0.0006346409745480007,0.9851182066497127,0.0006438902994777294,0.9736272016577188,0.9476311575774701,0.9919939719318075,0.0009942608071864634,0.9978336629933127,0.0011802984853692229,0.9770179900160121,0.9648676650654611
43,30,"(1, 2, 3, 4)",4,1,0.9233707822920022,0.8794318084997147,0.9078503170790327,0.8783771825195353,24.666582345962524,38.85230040550232,0.9807855326363379,0.0006540798698540988,0.9851182066497127,0.0006524033495696506,0.9675991334651973,0.9696712819063765,0.9972685316002637,0.000954598977177945,0.9982104172553452,0.0009793354942377109,0.9626071394932655,0.9429217293020627
44,31,"(1,)",1,1,0.5441660125995001,0.5001747454998062,0.5538392303176941,0.5001673359790696,23.572676420211792,36.45692777633667,0.9281544256120527,0.0006457841777981114,0.9493408662900188,0.0006438004095002083,0.9500941619585688,0.9322033898305084,0.9110169491525424,0.0009750015767056165,0.9455743879472693,0.0009625376281091723,0.9372881355932203,0.8417137476459511
45,31,"(1, 2)",2,1,0.6985859088936593,0.6378367112147585,0.699735122001853,0.6373121256126771,24.754815340042114,36.8499755859375,0.9743879472693032,0.0007671151008534117,0.9771186440677966,0.0006469118617573251,0.9759887005649718,0.9735404896421845,0.9542372881355933,0.0009475207598195911,0.9742937853107345,0.0009933261548058462,0.978060263653484,0.9132768361581921
46,31,"(1, 2, 3)",3,1,0.8012065588790621,0.7600140695648969,0.8055509772543338,0.759074466430958,25.630143880844116,37.87066888809204,0.987758945386064,0.0008169479064797727,0.9876647834274953,0.0006722149875877941,0.989924670433145,0.9894538606403013,0.9661958568738229,0.0009471489660259469,0.9725988700564971,0.0009732078697721837,0.9796610169491525,0.8817325800376647
47,31,"(1, 2, 3, 4)",4,1,0.9054789482866136,0.8795347368109063,0.9041664482298175,0.878347245548792,30.60537075996399,49.574806451797485,0.9858757062146892,0.0009722649489867934,0.9868173258003766,0.0006359694367748196,0.9883239171374765,0.9813559322033898,0.9774952919020715,0.0009563985517469503,0.986346516007533,0.0009439397890913509,0.9941619585687382,0.906497175141243
48,32,"(1,)",1,1,0.5846273038444728,0.5005268141345978,0.5982329635233644,0.5011965077369156,23.681964874267578,36.18019247055054,0.95605119518163,0.000668263381514288,0.9667795972143798,0.0006498493493983195,0.9410878976096367,0.9279126670431018,0.9136081309994354,0.0009572792475043595,0.9008093355919443,0.0009505786443416309,0.8898927159796725,0.8329568981742895
49,32,"(1, 2)",2,1,0.716157117519322,0.6445827877056971,0.7377317863557803,0.6437116882546461,25.690304040908813,38.356980323791504,0.9823075475249389,0.0006460846424013034,0.9867306606437041,0.000653812693670019,0.976661020139281,0.9809900244682853,0.9701675136457745,0.0009678474774855175,0.9920007528703181,0.0009600125798706996,0.9853190287972897,0.9030679465462074
